  INFO root [2019-05-08 10:15:25,346] - 
 DEBUG root [2019-05-29 09:17:44,628] - TPThread::~TPThread(): 0x112ec08
 DEBUG root [2019-05-29 09:17:44,628] - TPThread::~TPThread(): 0x112e248
 DEBUG root [2019-05-29 09:17:44,629] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-29 09:17:44,647] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-29 09:17:44,648] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:17:44,648] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:17:44,648] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:17:44,648] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:17:44,649] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:17:44,649] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:17:44,649] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-29 09:17:45,650] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-29 09:19:01,821] - 
  INFO root [2019-05-29 09:19:01,821] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-29 09:19:01,822] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-29 09:19:01,822] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-29 09:19:01,822] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-29 09:19:01,835] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:54100 )
  INFO root [2019-05-29 09:19:01,835] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:54100, SOMAXCONN=5.
  INFO root [2019-05-29 09:19:01,839] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 8116 ----
  INFO root [2019-05-29 09:19:01,840] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-29 09:19:01,841] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-29 09:19:01,842] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-29 09:19:02,031] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-29 09:19:02,032] - Script::install(): KBExtra is successfully!
 ERROR root [2019-05-29 09:19:02,592] - app::initialize(): EntityDef initialization failed!
  INFO root [2019-05-29 09:19:02,600] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-29 09:19:02,600] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-29 09:19:02,901] - ThreadPool::destroy(): waiting for thread(2)[0x22f7c0,0x22f348,], try=1
 DEBUG root [2019-05-29 09:19:03,302] - TPThread::~TPThread(): 0x22f7c0
 DEBUG root [2019-05-29 09:19:03,303] - TPThread::~TPThread(): 0x22f348
 DEBUG root [2019-05-29 09:19:03,303] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-29 09:19:03,319] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-29 09:19:03,319] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:03,320] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:03,320] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:03,320] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:03,320] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:03,320] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:03,320] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-29 09:19:04,322] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-29 09:19:23,653] - 
  INFO root [2019-05-29 09:19:23,654] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-29 09:19:23,654] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-29 09:19:23,655] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-29 09:19:23,655] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-29 09:19:23,666] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:54102 )
  INFO root [2019-05-29 09:19:23,666] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:54102, SOMAXCONN=5.
  INFO root [2019-05-29 09:19:23,670] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 12676 ----
  INFO root [2019-05-29 09:19:23,671] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-29 09:19:23,671] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-29 09:19:23,671] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-29 09:19:23,868] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-29 09:19:23,868] - Script::install(): KBExtra is successfully!
 ERROR root [2019-05-29 09:19:24,382] - app::initialize(): EntityDef initialization failed!
  INFO root [2019-05-29 09:19:24,393] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-29 09:19:24,393] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-29 09:19:24,695] - ThreadPool::destroy(): waiting for thread(2)[0xd158d8,0xd15668,], try=1
 DEBUG root [2019-05-29 09:19:25,096] - TPThread::~TPThread(): 0xd158d8
 DEBUG root [2019-05-29 09:19:25,097] - TPThread::~TPThread(): 0xd15668
 DEBUG root [2019-05-29 09:19:25,097] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-29 09:19:25,110] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-29 09:19:25,110] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:25,110] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:25,110] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:25,111] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:25,111] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:25,111] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:25,111] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-29 09:19:26,112] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-29 09:19:49,858] - 
  INFO root [2019-05-29 09:19:49,859] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-29 09:19:49,860] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-29 09:19:49,860] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-29 09:19:49,861] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-29 09:19:49,877] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:54104 )
  INFO root [2019-05-29 09:19:49,877] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:54104, SOMAXCONN=5.
  INFO root [2019-05-29 09:19:49,881] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 9492 ----
  INFO root [2019-05-29 09:19:49,882] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-29 09:19:49,882] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-29 09:19:49,882] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-29 09:19:50,085] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-29 09:19:50,085] - Script::install(): KBExtra is successfully!
 ERROR root [2019-05-29 09:19:50,591] - app::initialize(): EntityDef initialization failed!
  INFO root [2019-05-29 09:19:50,599] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-29 09:19:50,600] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-29 09:19:50,902] - ThreadPool::destroy(): waiting for thread(2)[0x67f768,0x67ff88,], try=1
 DEBUG root [2019-05-29 09:19:51,303] - TPThread::~TPThread(): 0x67f768
 DEBUG root [2019-05-29 09:19:51,303] - TPThread::~TPThread(): 0x67ff88
 DEBUG root [2019-05-29 09:19:51,303] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-29 09:19:51,314] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-29 09:19:51,315] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:51,315] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:51,315] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:51,315] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:51,316] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:51,316] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:19:51,316] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-29 09:19:52,316] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-29 09:20:15,246] - 
  INFO root [2019-05-29 09:20:15,246] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-29 09:20:15,247] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-29 09:20:15,247] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-29 09:20:15,247] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-29 09:20:15,261] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:54106 )
  INFO root [2019-05-29 09:20:15,261] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:54106, SOMAXCONN=5.
  INFO root [2019-05-29 09:20:15,265] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 4664 ----
  INFO root [2019-05-29 09:20:15,266] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-29 09:20:15,266] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-29 09:20:15,266] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-29 09:20:15,457] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-29 09:20:15,457] - Script::install(): KBExtra is successfully!
 ERROR root [2019-05-29 09:20:15,984] - app::initialize(): EntityDef initialization failed!
  INFO root [2019-05-29 09:20:15,993] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-29 09:20:15,993] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-29 09:20:16,294] - ThreadPool::destroy(): waiting for thread(2)[0x881338,0x8813a0,], try=1
 DEBUG root [2019-05-29 09:20:16,696] - TPThread::~TPThread(): 0x881338
 DEBUG root [2019-05-29 09:20:16,696] - TPThread::~TPThread(): 0x8813a0
 DEBUG root [2019-05-29 09:20:16,697] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-29 09:20:16,709] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-29 09:20:16,709] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:16,710] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:16,710] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:16,710] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:16,710] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:16,710] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:16,710] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-29 09:20:17,712] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-29 09:20:20,406] - 
  INFO root [2019-05-29 09:20:20,407] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-29 09:20:20,407] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-29 09:20:20,408] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-29 09:20:20,408] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-29 09:20:20,424] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:54108 )
  INFO root [2019-05-29 09:20:20,424] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:54108, SOMAXCONN=5.
  INFO root [2019-05-29 09:20:20,434] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 16116 ----
  INFO root [2019-05-29 09:20:20,435] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-29 09:20:20,435] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-29 09:20:20,435] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-29 09:20:20,636] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-29 09:20:20,636] - Script::install(): KBExtra is successfully!
 ERROR root [2019-05-29 09:20:21,134] - app::initialize(): EntityDef initialization failed!
  INFO root [2019-05-29 09:20:21,146] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-29 09:20:21,146] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-29 09:20:21,448] - ThreadPool::destroy(): waiting for thread(2)[0xfef6d8,0xfef400,], try=1
 DEBUG root [2019-05-29 09:20:21,849] - TPThread::~TPThread(): 0xfef6d8
 DEBUG root [2019-05-29 09:20:21,849] - TPThread::~TPThread(): 0xfef400
 DEBUG root [2019-05-29 09:20:21,850] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-29 09:20:21,869] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-29 09:20:21,870] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:21,870] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:21,871] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:21,871] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:21,871] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:21,871] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:21,871] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-29 09:20:22,873] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-29 09:20:43,975] - 
  INFO root [2019-05-29 09:20:43,976] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-29 09:20:43,976] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-29 09:20:43,977] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-29 09:20:43,977] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-29 09:20:43,990] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:54110 )
  INFO root [2019-05-29 09:20:43,991] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:54110, SOMAXCONN=5.
  INFO root [2019-05-29 09:20:43,995] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 10176 ----
  INFO root [2019-05-29 09:20:43,996] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-29 09:20:43,996] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-29 09:20:43,996] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-29 09:20:44,195] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-29 09:20:44,196] - Script::install(): KBExtra is successfully!
 ERROR root [2019-05-29 09:20:44,728] - app::initialize(): EntityDef initialization failed!
  INFO root [2019-05-29 09:20:44,738] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-29 09:20:44,738] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-29 09:20:45,039] - ThreadPool::destroy(): waiting for thread(2)[0xe3d180,0xe3db40,], try=1
 DEBUG root [2019-05-29 09:20:45,441] - TPThread::~TPThread(): 0xe3d180
 DEBUG root [2019-05-29 09:20:45,441] - TPThread::~TPThread(): 0xe3db40
 DEBUG root [2019-05-29 09:20:45,442] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-29 09:20:45,454] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-29 09:20:45,455] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:45,455] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:45,455] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:45,455] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:45,455] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:45,455] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-29 09:20:45,456] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-29 09:20:46,457] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-29 09:20:56,711] - 
  INFO root [2019-05-29 09:20:56,711] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-29 09:20:56,712] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-29 09:20:56,712] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-29 09:20:56,712] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-29 09:20:56,723] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:54112 )
  INFO root [2019-05-29 09:20:56,723] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:54112, SOMAXCONN=5.
  INFO root [2019-05-29 09:20:56,727] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 8992 ----
